name,ratings,price,imgURL,storage_ram,camera,oS_Processor,display,network,battery
"vivo Y91i (Ocean Blue, 32 GB)",4.3,"₹8,490",https://rukminim2.flixcart.com/image/312/312/k9stjm80/mobile/8/q/9/vivo-y91i-vivo-1820-pd1818hf-ex-original-imafrgnrngnjwfka.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid Oreo 8.1Processor TypeMediaTek Helio P22Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B5, B8, LTE FDD: B1, B3, B5, B8, LTE TDD: B38, B40, B41","Primary Camera AvailableYesPrimary Camera13MP Rear CameraPrimary Camera FeaturesAperture: f/2.2, Camera Features: Take Photo, Professional, AI Face Beauty, Slow, Time-Lapse, PPT, Palm Capture, Voice ControlSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera FeaturesAperture: f/1.8, Camera Features: Take Photo, AI Face Beauty, Palm Capture, Voice ControlFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080p","Display Size15.8 cm (6.22 inch)Resolution1520 x 720 PixelsResolution TypeHD+GPUGE8320Display TypeHD+ IPS DisplayDisplay Colors16.7MOther Display FeaturesHalo Full View Display, 88.6% Screen to Body Ratio, Face Access","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSPre-installed BrowserVivo Browser, UC Browser, Google ChromeMicro USB PortYesMicro USB VersionUSB 2.0Bluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapGPS SupportYes",Battery Capacity4030 mAh
"vivo V20 (Midnight Jazz, 128 GB)",4.4,"₹24,990",https://rukminim2.flixcart.com/image/312/312/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=70,Internal Storage128 GBRAM8 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 720GProcessor CoreOcta CorePrimary Clock Speed2.3 GHzOperating FrequencyGSM: B2/B3/B5/B8, WCDMA: B1/B5/B8, 4G LTE FDD: B1/B3/B5/B8, 4G LTE TDD: B38/B40/B41","Primary Camera AvailableYesPrimary Camera64MP + 8MP + 2MPPrimary Camera Features64MP + 8MP + 2MP Rear Camera Setup, EIS Support, Primary Camera Aperture: f/1.89 (64MP) + f/2.2 (8MP) + f/2.4 (2MP), Camera Features: Motion Autofocus, Eye Autofocus, Body/Object Autofocus, Super Night Mode, Super Wide Angle Night Mode, Tripod Night Mode, Ultra Stable Video, Art Portrait Video, Super Macro, Bokeh Portrait, Multi Style PortraitSecondary Camera AvailableYesSecondary Camera44MP Front CameraSecondary Camera Features44MP Auto Focus Front Camera, f/2.0 Aperture, Camera Features: Eye Autofocus, Super Night Selfie, Selfie Aura Screen Light, Steadiface Selfie Video, Slo-Mo Selfie Video, Dual View Video, Art Portrait Video, Multi Style PortraitFlashRear LED Flash | Front Aura Screen LightHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution4K (at 30 fps), 1080P (at 30 fps, 60 fps), 720P (at 30 fps, 60 fps)Frame Rate30 fps, 60 fpsDual Camera LensPrimary Camera","Display Size16.36 cm (6.44 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUAdreno 618Display TypeFull HD+ AMOLED DisplayOther Display FeaturesHDR10 Support, 90.37% Screen to Body Ratio","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle Chrome, Vivo BrowserBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"vivo Y20A 2021 (Dawn White, 64 GB)",4.3,"₹15,490",https://rukminim2.flixcart.com/image/312/312/kjlrb0w0/mobile/n/y/8/vivo-y20a-v2052-original-imafz4z8z2hqhy4z.jpeg?q=70,Internal Storage64 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 439Processor CoreOcta CorePrimary Clock Speed2 GHz,"Primary Camera AvailableYesPrimary Camera13MP + 2MP + 2MPPrimary Camera Features13MP + 2MP + 2MP Triple Rear Camera Setup, Aperture: 13MP (f/2.2) + 2MP (f/2.4) + 2MP (f/2.4), Features: Portrait, Photo, Video, Pano, Live Photo, Slo-Mo, Time-Lapse, Pro, DOC, Super Night ModeSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Front Camera, Aperture (f/1.8)FlashRear FlashHD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera",Display Size16.54 cm (6.51 inch)Resolution1600 x 720 PixelsResolution TypeHD+Display TypeHD+ LCD (IPS) Display,"Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserVivo BrowserBluetooth SupportYesBluetooth Versionv4.2Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y20A 2021 (Nebula Blue, 64 GB)",4.3,"₹15,490",https://rukminim2.flixcart.com/image/312/312/kjlrb0w0/mobile/t/3/f/vivo-y20a-v2052-original-imafz4z8egkegqf7.jpeg?q=70,Internal Storage64 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 439Processor CoreOcta CorePrimary Clock Speed2 GHz,"Primary Camera AvailableYesPrimary Camera13MP + 2MP + 2MPPrimary Camera Features13MP + 2MP + 2MP Triple Rear Camera Setup, Aperture: 13MP (f/2.2) + 2MP (f/2.4) + 2MP (f/2.4), Features: Portrait, Photo, Video, Pano, Live Photo, Slo-Mo, Time-Lapse, Pro, DOC, Super Night ModeSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Front Camera, Aperture (f/1.8)FlashRear FlashHD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera",Display Size16.54 cm (6.51 inch)Resolution1600 x 720 PixelsResolution TypeHD+Display TypeHD+ LCD (IPS) Display,"Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserVivo BrowserBluetooth SupportYesBluetooth Versionv4.2Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y33T (Mid day dream, 128 GB)",4.4,"₹17,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/j/w/-original-imagjdmzsbjkuzhr.jpeg?q=70,Internal Storage128 GBRAM8 GBExpandable Storage1 TBSupported Memory Card TypemicroSDCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 680Processor CoreOcta CorePrimary Clock Speed2.4 GHzOperating Frequency2G GSM: 800,1900, 3G WCDMA: B1/B5/B8, 4G LTE FDD: B1/B3/B5/B8, 4G LTE TDD: B38/B40/B41(2535-2655MHz)","Primary Camera AvailableYesPrimary Camera50MP + 2MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 50 MP (f/1.8 Aperture) + 2 MP (f/2.4 Aperture) + 2 MP (f/2.4 Aperture), Camera Features: Night, Portrait, Photo, Video, Pano, Live Photo, Slow Motion, Time-Lapse, Pro, DocumentsSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16 MP (f/2.0 Aperture) Front Camera, Features: NightFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.71 cm (6.58 inch)Resolution2408 × 1080 PixelsResolution TypeFull HD+GPUAdreno 610Display TypeFull HD+ LCD DisplayOther Display Features20:09 Aspect Ratio, Screen-to-Body Ratio: 90.61%","Network Type4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0NFCNoUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo Y50 (Iris Blue, 128 GB)",4.4,"₹19,990",https://rukminim2.flixcart.com/image/312/312/kb5eikw0/mobile/u/f/j/vivo-y50-vivo-1935-original-imafska3qdchhybq.jpeg?q=70,Internal Storage128 GBRAM8 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 10Processor TypeQualcomm Snapdragon 665Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B5, B8, 4G LTE (FDD): B1, B3, B5, B8, LTE (TDD): B38, B40, B41","Primary Camera AvailableYesPrimary Camera13MP + 8MP + 2MP + 2MPPrimary Camera FeaturesPrimary Camera: 13 MP + 8 MP + 2 MP + 2 MP, Primary Camera Aperture: f/2.2 (13 MP) + f/2.2 (8 MP) + f/2.4 (2 MP) + f/2.4 (2 MP), Super Night View, Professional Photo, PDAF, AR Shoot, Gesture Recognition, Voice Photo, Slow Lens, Selfie Screen Re-light, Dynamic Photo, HDR, Panorama, Portrait Double, Background Virtualization, Video Call Beauty, Watermark, Video Beauty, Portrait Light Effect, Filter, EIS Video StabilizationSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera FeaturesSecondary Camera Aperture: f/2.0 (16 MP), Screen FlashFlashRear LED FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080p, 720pFrame Rate30 fpsDual Camera LensPrimary Camera",Display Size16.59 cm (6.53 inch)Resolution2340 x 1080 PixelsGPUAdreno GPU 610Display TypeFHD+ IPS DisplayOther Display Features90.7% Screen-to-body Ratio,"Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSPre-installed BrowserVivo Browser, UC Browser, Google ChromeMicro USB VersionNABluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo X70 Pro (Cosmic Black, 256 GB)",4.4,"₹52,990",https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/mobile/q/m/9/x70-pro-v2105-vivo-original-imag7bqfd3vhta7j.jpeg?q=70,Internal Storage256 GBRAM12 GBCall Log MemoryYes,Operating SystemAndroid 11Processor TypeMediaTek Dimensity 1200Processor CoreOcta CorePrimary Clock Speed3 GHzSecondary Clock Speed2.6 GHzTertiary Clock Speed2 GHzOperating Frequency5G: n3/n5/n77/n78,"Primary Camera AvailableYesPrimary Camera50MP + 12MP + 12MP + 8MPPrimary Camera FeaturesQuad Rear Camera Setup: 50MP Ultra Sensing Gimbal Camera (f/1.75) + 12MP Portrait (f/1.98) + 12MP Wide-Angle (f/2.2) + 8MP Periscope OIS (f/3.4), Features: Laser Auto Focus, Night, Portrait, ZEISS Style Portrait, Real-Time Extreme Night Vision, Photo, Video, Panorama, 50MP, Live Photo, Slo-Mo, Time Lapse, PRO, AR Stickers, DOC, Pro Sports Mode, Supermoon, AstroSecondary Camera AvailableYesSecondary Camera32MP Front CameraSecondary Camera Features32MP Front Camera (f/2.45)FlashRear - LED Flash | Front - Aura Screen LightHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.66 cm (6.56 inch)Resolution2376 x 1080 PixelsResolution TypeFull HD+GPUARM G77Display TypeFull HD+ E5 AMOLED LTPS DisplayOther Display Features19.8:9 Aspect Ratio, 92.7% Screen-to-body Ratio","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesWi-Fi VersionWi-Fi 5 and Wi-Fi 6Wi-Fi HotspotYesNFCNoInfraredYesUSB ConnectivityYesEDGEYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4450 mAh
"vivo V20 (Sunset Melody, 256 GB)",4.4,"₹28,990",https://rukminim2.flixcart.com/image/312/312/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfchzgyykh.jpeg?q=70,Internal Storage256 GBRAM8 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 720GProcessor CoreOcta CorePrimary Clock Speed2.3 GHzOperating FrequencyGSM: B2/B3/B5/B8, WCDMA: B1/B5/B8, 4G LTE FDD: B1/B3/B5/B8, 4G LTE TDD: B38/B40/B41","Primary Camera AvailableYesPrimary Camera64MP + 8MP + 2MPPrimary Camera Features64MP + 8MP + 2MP Rear Camera Setup, EIS Support, Primary Camera Aperture: f/1.89 (64MP) + f/2.2 (8MP) + f/2.4 (2MP), Camera Features: Motion Autofocus, Eye Autofocus, Body/Object Autofocus, Super Night Mode, Super Wide Angle Night Mode, Tripod Night Mode, Ultra Stable Video, Art Portrait Video, Super Macro, Bokeh Portrait, Multi Style PortraitSecondary Camera AvailableYesSecondary Camera44MP Front CameraSecondary Camera Features44MP Auto Focus Front Camera, f/2.0 Aperture, Camera Features: Eye Autofocus, Super Night Selfie, Selfie Aura Screen Light, Steadiface Selfie Video, Slo-Mo Selfie Video, Dual View Video, Art Portrait Video, Multi Style PortraitFlashRear LED Flash | Front Aura Screen LightHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution4K (at 30 fps), 1080P (at 30 fps, 60 fps), 720P (at 30 fps, 60 fps)Frame Rate30 fps, 60 fpsDual Camera LensPrimary Camera","Display Size16.36 cm (6.44 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUAdreno 618Display TypeFull HD+ AMOLED DisplayOther Display FeaturesHDR10 Support, 90.37% Screen to Body Ratio","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle Chrome, Vivo BrowserBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi HotspotYesNFCNoUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"vivo X70 Pro (Cosmic Black, 128 GB)",4.5,"₹41,990",https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/mobile/q/m/9/x70-pro-v2105-vivo-original-imag7bqfd3vhta7j.jpeg?q=70,Internal Storage128 GBRAM8 GBCall Log MemoryYes,Operating SystemAndroid 11Processor TypeMediaTek Dimensity 1200Processor CoreOcta CorePrimary Clock Speed3 GHzSecondary Clock Speed2.6 GHzTertiary Clock Speed2 GHzOperating Frequency5G: n3/n5/n77/n78,"Primary Camera AvailableYesPrimary Camera50MP + 12MP + 12MP + 8MPPrimary Camera FeaturesQuad Rear Camera Setup: 50MP Ultra Sensing Gimbal Camera (f/1.75) + 12MP Portrait (f/1.98) + 12MP Wide-Angle (f/2.2) + 8MP Periscope OIS (f/3.4), Features: Laser Auto Focus, Night, Portrait, ZEISS Style Portrait, Real-Time Extreme Night Vision, Photo, Video, Panorama, 50MP, Live Photo, Slo-Mo, Time Lapse, PRO, AR Stickers, DOC, Pro Sports Mode, Supermoon, AstroSecondary Camera AvailableYesSecondary Camera32MP Front CameraSecondary Camera Features32MP Front Camera (f/2.45)FlashRear - LED Flash | Front - Aura Screen LightHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera","Display Size16.66 cm (6.56 inch)Resolution2376 x 1080 PixelsResolution TypeFull HD+GPUARM G77Display TypeFull HD+ E5 AMOLED LTPS DisplayOther Display Features19.8:9 Aspect Ratio, 92.7% Screen-to-body Ratio","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesWi-Fi VersionWi-Fi 5 and Wi-Fi 6Wi-Fi HotspotYesNFCNoInfraredYesUSB ConnectivityYesEDGEYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4450 mAh
"vivo Y20G (Purist Blue, 128 GB)",4.3,"₹14,990",https://rukminim2.flixcart.com/image/312/312/kkprmvk0/mobile/e/n/m/y20g-v2037-vivo-original-imagyyfpcxezbpq3.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2 GHz,Primary Camera13MP Rear CameraDual Camera LensPrimary Camera,Display Size16.54 cm (6.51 inch)Resolution1600 x 720$$pixel,Network Type4GSupported Networks4G VoLTE,Battery Capacity5000 mAh
"vivo Y31 (Ocean Blue, 128 GB)",4.4,"₹16,290",https://rukminim2.flixcart.com/image/312/312/kk4c13k0/mobile/s/a/i/y31-v2036-vivo-original-imafzjh84fyygyzn.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 662Processor CoreOcta CorePrimary Clock Speed2 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B5/B8, 4G LTE FDD: B1/B3/B5/B8, 4G LTE TDD: B38/B40/B41","Primary Camera AvailableYesPrimary Camera48MP + 2MP + 2MPPrimary Camera Features48MP + 2MP + 2MP Triple Rear Camera Setup, Aperture: 48MP (f/1.79) + 2MP (f/2.4) + 2MP (f/2.4), Features: Portrait, Photo, Video, Pano, Live Photo, Slo-Mo, Time-Lapse, Pro, DOC, Super Night Mode, AI 48MPSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16MP Front Camera, Aperture (f/2.0), Features: Portrait, Photo, Video, Night, Panorama, Live PhotoFlashRear - LED Flash | Front - Screen Flash (Aura Screen Light)HD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080pDual Camera LensPrimary Camera",Display Size16.71 cm (6.58 inch)Resolution2408 x 1080 PixelsResolution TypeFull HD+GPUAdreno 610Display TypeFull HD+ LCD Full-incell IPS DisplayOther Display Features90.7% Screen to Body Ratio,"Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserVivo Browser, UC Browser, Google ChromeBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo U10 (Electric Blue, 64 GB)",4.4,"₹13,990",https://rukminim2.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/e/g/k/vivo-u10-vivo-1916-pd1928cf-in-original-imafndgchgkpgetk.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Pie 9Processor TypeQualcomm Snapdragon 665 AIEProcessor CoreOcta CorePrimary Clock Speed2 GHzOperating Frequency2G GSM (B2/B3/B5/B8), 3G WCDMA (B1/B5/B8), 4G TDD_LTE (B38/B40/B41), 4G FDD_LTE (B1/B3/B5/B8)","Primary Camera AvailableYesPrimary Camera13MP + 8MP + 2MPPrimary Camera FeaturesAI Triple Rear Camera, 13MP (Clarity) + 8MP (Wide Angle) + 2MP (Bokeh), Primary Camera Sensor Brand and Model: OV13855, Aperture: 13MP (f2.2) + 8MP (f2.2) + 2MP (f2.4), Professional Mode, AI Filter, Backlight HDR, Portrait Bokeh, Slow Motion, Time-lapse Photography, AI Beauty, AI HDRSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera FeaturesSecondary Camera Sensor Brand and Model: Samsung4H7, Aperture: 8MP (F1.8), AI Filters, AI Beauty, HDRFlashRear Flash and Front Screen FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording ResolutionYes - Upto 1080p, 720pFrame Rate30 fpsDual Camera LensPrimary Camera","Display Size16.13 cm (6.35 inch)Resolution720 x 1544 PixelsResolution TypeHD+GPUAdreno 610Display Colors16MOther Display FeaturesBezel - Sides: 2mm, Upper: 2.6mm, Lower: 6.538mm, Screen to Body Ratio: 89%, Material Display: Panda MN228","Network Type4G VOLTE, 4G, 2G, 3GSupported Networks4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesPre-installed BrowserVivo Browser, Google ChromeBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi VersionWLAN 2.4G, WLAN 5.1G, WLAN 5.8GWi-Fi HotspotYesNFCNoUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"vivo V27 5G (Noble Black, 256 GB)",4.4,"₹40,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/n/k/v27-5g-pd2269-v2246-vivo-original-imagpv82geyhzfze.jpeg?q=70,Internal Storage256 GBRAM12 GB,"Operating SystemAndroid 13Processor TypeMediatek Dimensity 7200 5GProcessor CoreOcta CorePrimary Clock Speed2.8 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B1/B5/B8, 4G FDD LTE: B1/B3/B5/B8/B28A, 4G TDD LTE: B38/B40/B41, 5G: n1/n3/n5/n8/n28A/n78","Primary Camera AvailableYesPrimary Camera50MP + 8MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 50MP Main Camera (Sony IMX766V, f/1.88 Aperture, OIS) + 8MP Wide Angle Camera (f/2.2 Aperture) + 2MP Macro Camera (f/2.4 Aperture), Camera Features: Night, Portrait, Photo, Video, Micro Movie, High Resolution, Pano, Documents, Slo Mo, Timelapse, Supermoon, Pro, Sports, Double Exposure, Dual View, Live PhotoSecondary Camera AvailableYesSecondary Camera50MP Front CameraSecondary Camera Features50MP Front Camera: (f/2.45 Aperture, Autofocus), Camera Feature: Night, Portrait, Photo, Video, Micro Movie, High Resolution, Sports, Double Exposure, Dual View, Live PhotoFlashRear Flash / Rear Aura Light (Portrait Mode)Video RecordingYesDual Camera LensPrimary Camera",Display Size17.22 cm (6.78 Inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+ AMOLED DisplayDisplay TypeFull HD+ AMOLED Display,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi3GYesMicro USB PortYesMicro USB VersionUSB (Type-C)Bluetooth SupportYesBluetooth Versionv5.3Wi-FiYesWi-Fi VersionSupports 2.4 GHz and 5.0 GHzWi-Fi HotspotYesNFCNoUSB TetheringYesUSB ConnectivityYesGPS SupportYes",Battery Capacity4600 mAh
"vivo Y53 (Matte Black, 16 GB)",4.2,"₹9,990",https://rukminim2.flixcart.com/image/312/312/j2rw87k0/mobile/f/b/y/vivo-y53-1606-original-imaeufzqg5mqqeyv.jpeg?q=70,Internal Storage16 GBRAM2 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid Marshmallow 6Processor TypeQualcomm Snapdragon 425 64-bit Quad Core 1.4GHzProcessor CoreQuad CorePrimary Clock Speed1.4 GHzOperating FrequencyGSM - Bands (2 / 3 / 5 / 8); WCDMA - Bands (1 / 5 / 8); 4G LTE (FDD) - Bands (1 / 3 / 5), 4G LTE (TDD) - Band 40","Primary Camera AvailableYesPrimary Camera8MP Rear CameraPrimary Camera FeaturesUltra HD, Normal, Face Beauty, Videos, Night, Panorama, HDR, PPT, ProSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera FeaturesScreen Flash, Face Beauty, Normal, HDRFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1920 x 1080",Display Size12.7 cm (5 inch)Resolution960 x 540 pixelsResolution Typequarter HDGPUQualcomm Adreno 308Display TypeIPSOther Display FeaturesEye Protection Mode,"Network Type3G, 4G VOLTE, 2GSupported Networks4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesPre-installed BrowserAndroid, Vivo Browser, Google ChromeMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11 b/g/n/acWi-Fi HotspotYesUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity2500 mAh
"vivo Y20G (Obsidiant Black, 128 GB)",4.3,"₹17,999",https://rukminim2.flixcart.com/image/312/312/kkoc70w0/mobile/e/0/b/y20g-f1403-vivo-original-imafzyunufkct7y2.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2 GHz,Primary Camera13MP Rear CameraDual Camera LensPrimary & Secondary Camera,Display Size16.54 cm (6.51 inch)Resolution1600*720,Network Type4G VOLTESupported Networks4G VoLTE,Battery Capacity5000 mAh
